9.876440386451130760e-01,8.246388398411174103e-01
8.293149341886947301e-01,8.775742938019032158e-01
7.958692874332967682e-01,7.882994062703543303e-01
8.350636729481653031e-01,7.239880303870265266e-01
7.960449385691199531e-01,8.188788834514350023e-01
9.039627952886931661e-01,9.000053039484207096e-01
9.309095814737224917e-01,7.132892461384842120e-01
9.647338504018850847e-01,8.686523774484040672e-01
8.289066011061270167e-01,8.772267383390166540e-01
9.886894577602314271e-01,8.193600481488523268e-01
8.548864511484588480e-01,8.931956702520387203e-01
9.299588568667096489e-01,8.931829445231308506e-01
9.349605602385062664e-01,7.151376331110981255e-01
8.997555647207687857e-01,7.056557279606557875e-01
8.298025851789087026e-01,8.779843348860838503e-01
9.745837133353987269e-01,7.502734731590436912e-01
9.297235996769698252e-01,8.932805821311821104e-01
8.692182682648188496e-01,7.081720215543656494e-01
9.009041332548606285e-01,7.057492167100460900e-01
8.144395961493829939e-01,7.442323276077988936e-01
8.523656061910922510e-01,8.921047629868700257e-01
8.345472982706626519e-01,8.817050383765707711e-01
9.030023686319962328e-01,9.001149347435959402e-01
7.953025000105127251e-01,8.133978987836266716e-01
9.899573122366965849e-01,7.984796603276997917e-01
8.692912676028513586e-01,7.081542067667148110e-01
8.312878471353302157e-01,7.268698660057237859e-01
7.962834363326799503e-01,8.202668473147136652e-01
7.960584390470326621e-01,7.871094760688098768e-01
8.756478733806668524e-01,8.992425188542565451e-01
9.554613005145240479e-01,7.284633808049381098e-01
7.950393325668358990e-01,7.955379192061512450e-01
7.977079836328955231e-01,7.791862466990192582e-01
2.095610470690591476e-01,5.295245000394245283e-01
3.706352527009865172e-01,5.092324978562969839e-01
3.311659935861409609e-01,5.506405464824231100e-01
3.353946803741272298e-01,5.481211195569746231e-01
3.356047529195999579e-01,5.479883003315904055e-01
3.783914631016994656e-01,4.877988134024175415e-01
2.207156853995732582e-01,5.404688089412384988e-01
1.904669304062925339e-01,4.352388585735638138e-01
3.715148260514901102e-01,5.074296783817997536e-01
3.806873629750150978e-01,4.581088916954100254e-01
3.144205344289220383e-01,3.729437065530964990e-01
1.858245567505218410e-01,4.712491712963639001e-01
3.435065006762636486e-01,5.424112164924279611e-01
3.796309108283781875e-01,4.816199457586093913e-01
1.987961602781865289e-01,5.144390073434085275e-01
3.738728010967036774e-01,4.289679560244464840e-01
1.867693428831554980e-01,4.802172522950419187e-01
3.774335047824928235e-01,4.915495380823131089e-01
2.156537611380353325e-01,3.950919196855371962e-01
3.330937948537410209e-01,3.814975918224463580e-01
2.799348829290094764e-01,5.631105040871802192e-01
3.669425435328681484e-01,4.150874327239317263e-01
2.619668722558486929e-01,3.702177537728383871e-01
2.094765619357928654e-01,4.015983109392479156e-01
3.444911195888582522e-01,5.416302109097745898e-01
3.730656110059081265e-01,4.270280777521431315e-01
3.615125679622954724e-01,5.240057619843218051e-01
3.371512143344985168e-01,5.469872129335263677e-01
2.577016559443127131e-01,5.597509033520217114e-01
3.087926279029566401e-01,3.712391873216887017e-01
1.897686427276538135e-01,4.935546165350050418e-01
2.526937390411789774e-01,3.727805051909071632e-01
3.298030906906108117e-01,3.796328831394182868e-01
3.088145626662407994e-01,3.712451186380857360e-01
