4.402980673155667546e-01,8.892015029343972587e-01
4.407777705387952438e-01,8.930414865229069354e-01
4.406838589424207919e-01,8.924829617126656123e-01
4.853894162244180022e-01,8.477079932167872478e-01
5.031028198217150083e-01,8.553499057066720201e-01
4.942788032577635771e-01,9.223416171721549039e-01
4.887961713679658260e-01,8.484067809693458528e-01
5.047438675026425514e-01,8.566876081460098602e-01
4.778800145124398324e-01,9.253236752657459929e-01
5.169285818038796831e-01,8.965964583511313313e-01
5.080515346244779407e-01,9.126754156943316376e-01
6.811523192796335724e-02,7.668276725416750539e-01
7.915234308022164877e-02,8.085467727628614654e-01
5.264414929696806245e-02,8.336430431269478136e-01
6.477528465955589843e-02,7.641691492901385718e-01
7.558499428200513015e-02,7.758093772321136283e-01
6.610748878019112595e-02,7.651586713119785665e-01
1.128965126661788873e-02,7.720728653836000932e-01
7.015479706252451819e-02,7.687781825915378509e-01
3.677190758809488480e-02,7.573254366008044247e-01
7.916989591476114585e-02,8.084948298503263908e-01
8.491671467432723719e-03,7.761988105729873411e-01
4.854049957654419517e-02,7.574783502774162791e-01
7.490904411413465414e-03,8.140240661194788618e-01
6.018081384046458648e-02,8.306697583649829131e-01
5.280664230777132317e-02,8.335973655784947312e-01
3.708093480184874308e-02,7.572837010587810669e-01
7.209279797807941481e-01,7.548489617643971972e-01
7.289142925973324250e-01,7.534181940335641370e-01
7.102434452439999601e-01,7.541615831075674237e-01
7.570970680296154054e-01,7.142298311331496397e-01
6.903721818967653023e-01,6.883463842650121567e-01
7.518000724609906760e-01,6.961895049384565493e-01
7.451667588956870647e-01,7.440272538453122086e-01
6.844463605706921916e-01,6.960081093533138086e-01
6.993991182153802555e-01,7.502026788562258242e-01
6.790360774343570105e-01,7.143949470224520981e-01
6.861281971418865533e-01,6.934054808075071907e-01
7.438120087004141956e-01,6.865104962753354467e-01
7.206362893532808345e-01,7.548692638137272093e-01
7.570442361296572109e-01,7.132679976132237920e-01
6.848085332762408051e-01,6.954080059500127309e-01
7.533494546571863903e-01,6.991211628472384643e-01
6.924476588397390220e-01,7.453763937958695074e-01
7.241348566462184611e-01,6.773023612117554659e-01
7.365677712770011265e-01,7.502962189553163963e-01
7.304883365819873076e-01,6.788552088567006981e-01
6.790133730762681896e-01,7.165735523849435795e-01
7.549155372792557550e-01,7.288633920480412920e-01
7.200800912848386304e-01,7.549019027339177734e-01
1.702330206905493803e-01,3.601526780160121399e-01
1.396602385289759107e-01,3.309124705767036989e-01
1.925835453305064782e-01,3.578929892012662761e-01
1.460051686895670886e-01,3.447083945599400678e-01
1.398338476997732505e-01,3.119916864512489729e-01
2.163807906692856720e-01,3.167586192144051238e-01
1.894635079527622890e-01,2.845680985441010891e-01
1.579311927504767343e-01,2.880767262238930759e-01
2.075969208042285907e-01,3.468748695389441972e-01
1.864487581548154860e-01,2.837423324327975060e-01
2.162890569473920610e-01,3.160978848960049881e-01
2.153963149448549219e-01,3.318354222976545032e-01
1.801058613930038022e-01,3.607847189232763485e-01
1.389705303568458117e-01,3.272923617247286976e-01
1.499287615318261047e-01,3.493260147669519089e-01
1.704157249577134547e-01,2.834120918764175823e-01
2.131712121575433383e-01,3.055590107159525393e-01
3.253133216814762529e-01,5.063644923921506447e-01
2.782998103166116066e-01,4.874425080618863815e-01
3.477128156169246309e-01,4.870559471802689000e-01
2.745984726514505425e-01,4.769649855363871649e-01
2.739442122648761968e-01,4.721210355041445816e-01
3.462664713183936649e-01,4.490024855188486375e-01
3.059011105978151623e-01,4.308954544680287380e-01
3.084177753247844822e-01,5.081283975437882461e-01
2.896952259264142793e-01,4.379062527908503255e-01
3.132944030256391565e-01,5.083852301285650688e-01
3.313527524481864051e-01,5.037574073498571892e-01
3.125170399203536786e-01,5.083852148125187487e-01
2.741324296758182455e-01,4.740629122242757121e-01
3.014158332238456306e-01,5.066588723219532797e-01
8.623272319563926036e-01,7.967334824718165232e-01
8.899250526599308264e-01,8.107792962199996678e-01
9.296220640456679396e-01,7.599683413630394790e-01
9.070402492579486831e-01,8.080071609410549582e-01
9.251903547033416553e-01,7.505768236062375642e-01
9.237392319286522602e-01,7.951032872752561431e-01
9.279205199273368176e-01,7.555570701063223371e-01
9.313330197499822827e-01,7.687055896822537759e-01
8.658173782299883880e-01,8.004238742426920128e-01
8.560326354084556444e-01,7.860711184662291240e-01
8.978752507408974681e-01,7.331189646070924715e-01
8.734197823285504425e-01,8.059401196379751831e-01
9.291216966762102514e-01,7.850941492439750258e-01
8.887685038948548444e-01,7.329008318366431185e-01
8.808895422715897761e-01,7.344645123284543331e-01
8.568157283176667249e-01,7.556657814415961294e-01
6.088357223837898013e-01,6.751547070005000650e-01
6.143529709342032685e-01,6.408648802063051653e-01
6.442360434085292464e-01,7.025843124887688473e-01
6.078353610293035780e-01,6.559126076517024506e-01
6.147150613755750781e-01,6.403662743240041699e-01
6.592194408235808600e-01,6.267604375513371462e-01
6.736556560107357372e-01,6.912952331179708088e-01
6.605091170111023757e-01,6.272444817529485572e-01
6.779247883502066419e-01,6.862756678105143004e-01
6.173852284162074655e-01,6.900073101546077003e-01
6.295635839259561273e-01,6.989390168899792810e-01
6.836171392872415487e-01,6.525515877531502529e-01
6.747943701997901611e-01,6.901167848501014168e-01
6.787688292218946318e-01,6.850452056416898028e-01
6.750706461577933304e-01,6.898154502425986045e-01
3.709132918136916479e-01,8.698417451551748725e-01
3.193910034871658699e-01,8.457831534739064239e-01
3.727445676536714769e-01,8.853468127249244368e-01
3.702230939107967744e-01,8.962466691296437915e-01
3.515201041389122705e-01,8.472621240420511457e-01
3.135943051996135100e-01,9.155030136950601527e-01
3.728275283958259467e-01,8.800383830223236226e-01
3.150910487695903761e-01,8.478030404110613594e-01
3.059284090241878862e-01,9.094334871616355231e-01
6.447852922579200285e-02,3.370516907024806996e-01
7.900130631655293001e-02,3.682619162331880469e-01
6.507859789224054725e-02,3.447309198781400852e-01
1.425862697572372606e-01,3.386936768341700099e-01
1.370439020719561585e-01,3.177913301172682337e-01
1.425694697872789407e-01,3.392778983574872842e-01
1.075977608444116107e-01,3.767133931758355203e-01
7.089190427351925450e-02,3.593214130257405547e-01
9.006907661242265217e-02,3.011940391626142244e-01
1.414131191129529008e-01,3.283264648299881183e-01
6.531170735774703695e-02,3.459278594467535273e-01
9.058271288967842394e-02,3.010095119746355463e-01
1.248223603759958111e-01,3.706139518854603132e-01
1.188302008588239811e-01,3.738054830483616975e-01
9.374460153892386072e-02,3.000466771940351607e-01
1.014297056449110779e-01,3.768688505556996304e-01
1.392867340022797829e-01,3.535957967131996837e-01
6.452092989835081505e-02,3.398550436126302476e-01
2.500196776619564853e-01,6.089585282902153229e-02
2.140911781401733660e-01,1.850555718071331818e-03
2.816756254981680474e-01,4.102554136872444551e-02
2.861502086506099163e-01,1.553408703519914419e-02
