3.136132727379957186e-01,8.339613558872240873e-01
2.589819788581873561e-01,7.947576187170247719e-01
2.690136798063835211e-01,7.718979672588551777e-01
2.593249156944626987e-01,7.920025099938078350e-01
2.734743370862704470e-01,8.286920221076766735e-01
3.362477053962626972e-01,7.908031108406988752e-01
2.661738114935758293e-01,7.754025643656878852e-01
2.671794966626632184e-01,7.740648810722665640e-01
3.040784235884249620e-01,8.367715731428553294e-01
2.785725903241901280e-01,8.321523684280504041e-01
3.360567682602406125e-01,7.898740941710338248e-01
7.195054832572379544e-01,5.350554096218947953e-01
6.679532845774216465e-01,5.887439356892780751e-01
6.979841707162861564e-01,5.905799623839800283e-01
6.852738807780445196e-01,5.146171908472880752e-01
7.111045993980016355e-01,5.244698972177418428e-01
7.211738945407666357e-01,5.385303264608445328e-01
6.877015101773886752e-01,5.926598435512205887e-01
7.040490072627149098e-01,5.878761832873672377e-01
6.783260904291513738e-01,5.921380815849411894e-01
6.528685958615182416e-01,5.317116748145686023e-01
7.192195071019771291e-01,5.728215404389452869e-01
6.474699926278523199e-01,5.639114880217579451e-01
6.992384318504645258e-01,5.901201751844481480e-01
7.087105913809044200e-01,5.225081778538677169e-01
6.786648197832855223e-01,5.921968116322735565e-01
4.510791449704533163e-01,7.548147914838709838e-01
4.386271261004307531e-01,7.266340128021774314e-01
4.941367296039170243e-01,6.907860005023225280e-01
5.127200172084322993e-01,7.089363141275322189e-01
5.077684411160640066e-01,7.511362472438791738e-01
4.396683149845284078e-01,7.172479812126476562e-01
5.147319790959955510e-01,7.386088241127327647e-01
4.446555200385481910e-01,7.053649438835928320e-01
4.923211361843802258e-01,7.624340346387727951e-01
4.536230150083000456e-01,6.954463212776038628e-01
4.455846341274022904e-01,7.039610339307084130e-01
4.766727771157943661e-01,7.652655088342297240e-01
5.165867780471276038e-01,7.226501497722663814e-01
5.151498704707964116e-01,7.151508559606452042e-01
5.135396743288463961e-01,7.107083602781176790e-01
4.874107408175557543e-01,6.883831946028367010e-01
4.388049365815031577e-01,7.299623339655337828e-01
4.609760550891367492e-01,6.909088212146667907e-01
4.692216355290758090e-01,6.880820839812606948e-01
5.068794432315866239e-01,7.002603982245639846e-01
4.483270330603786324e-01,7.004509349228315029e-01
1.272730693803517665e-01,9.340435040766049968e-02
1.798515951136056834e-01,3.701236091430605557e-02
1.208560016891938316e-01,5.796098713614891706e-02
1.301678214672791212e-01,9.673935543399955761e-02
1.933837313233807143e-01,8.642137856068755897e-02
1.957301070278532340e-01,8.024721998260253564e-02
1.193932118158945455e-01,7.419801917422097493e-02
1.542715419994871162e-01,3.064010416341259035e-02
1.931196420720403817e-01,5.205406532213277537e-02
1.681413021327286261e-01,3.173807211424173325e-02
5.199102302550373533e-01,2.233283233755878339e-01
4.508270261506845400e-01,2.374173271826893195e-01
5.119796965214078455e-01,2.154692051853012713e-01
5.018816447890480648e-01,2.100776171877215270e-01
5.275658121298699710e-01,2.510719320621338513e-01
5.068511809547786573e-01,2.814654537109935739e-01
4.804883324695132796e-01,2.086770293289406941e-01
5.188576123577522958e-01,2.717249895018256645e-01
5.186004557231886913e-01,2.216866054640440065e-01
4.534402276929560549e-01,2.636061947103258696e-01
5.170714383943574299e-01,2.199768513181616092e-01
9.528728287472185698e-01,1.123826374858590965e-01
8.948044582740974917e-01,1.112676112399559047e-01
9.466864036741435839e-01,1.692625441471686254e-01
9.295719952847761869e-01,1.765083181197304452e-01
8.909892135963014548e-01,1.598440125932943656e-01
9.623780736239107014e-01,1.392420507841206634e-01
9.098443934686951673e-01,1.012883768531590428e-01
9.081635507458805101e-01,1.739416697199908657e-01
8.936753851489954714e-01,1.125288325687654467e-01
8.845605062617276637e-01,1.332288027118707363e-01
9.614547695372890335e-01,1.464858893132112705e-01
9.085784255585089841e-01,1.017794864130563276e-01
8.843197030336803488e-01,1.398240620131215584e-01
9.561883866492641992e-01,1.168120705188202546e-01
9.335351054878802124e-01,1.756544287940345339e-01
7.197552018011650343e-01,5.053831766561766026e-01
7.356253779369444912e-01,5.437307521495303719e-01
6.584424284853764853e-01,5.316758570841415565e-01
6.817825942950987983e-01,5.731419460196515159e-01
7.300542956636636438e-01,5.582026447592530749e-01
7.260841827487225508e-01,5.110129975253143719e-01
6.646265385043378382e-01,5.589072497454762312e-01
7.144413283567917494e-01,5.022049216626708334e-01
6.803053308790332210e-01,5.724751712109737989e-01
6.870298672655857919e-01,5.749517510513095786e-01
7.148066346227472945e-01,5.720366548050564992e-01
5.203159441946371422e-02,8.093649165639159593e-01
3.659443987426043432e-02,8.181284236053785186e-01
9.865564931398882464e-01,7.780716394264824975e-01
3.083200036129908617e-02,8.193662381654658322e-01
5.795225849127780965e-02,7.588735878292257597e-01
1.255523022551553215e-02,7.438211098796611020e-01
6.630612188561077480e-03,8.148494260911048892e-01
6.282848937982256354e-02,7.922800132765227543e-01
9.870240974696917746e-01,7.872190126697488077e-01
6.447316967216429329e-02,7.775780705593813291e-01
9.938532687403653920e-01,7.578112958533560484e-01
9.872172854470213643e-01,7.882673868980929477e-01
2.416425721287668305e-03,7.491765778364299910e-01
1.879384131242773648e-01,1.421508671107760968e-01
1.837414643557189198e-01,1.058909050572835187e-01
1.900671461162063980e-01,1.343909606002738899e-01
1.175852572385118339e-01,1.473173216763428162e-01
1.550401384676714789e-01,1.668965378021566581e-01
1.382947702385715627e-01,1.647429820214303398e-01
1.125138667817666138e-01,1.261380173436425223e-01
1.471862285295955364e-01,1.668118256329804983e-01
1.456016559918046904e-01,1.666015138157881381e-01
1.264795325113277080e-01,9.802128381331562390e-02
1.381268443967945403e-01,9.130164829700468387e-02
1.124700090238387462e-01,1.278811114307868146e-01
1.325630166527697329e-01,1.621392300676883502e-01
1.127420211988071769e-01,1.325950212669634032e-01
1.514752475407583066e-01,8.892939678215297516e-02
1.172485638791272433e-01,1.467135209784149463e-01
1.724841993124570372e-01,1.609600063739082265e-01
1.754126124773957018e-01,1.589048307613827038e-01
1.826864326085375079e-01,1.044270047280984326e-01
9.881812142488803907e-01,4.968806976587467061e-01
9.167301897496740182e-01,4.677796487910227397e-01
9.179441442413976970e-01,5.101552491779526299e-01
9.376741189581615510e-01,5.250495223297469982e-01
9.253455377962261919e-01,5.182165473936435340e-01
9.216427528517446843e-01,4.613058809671642946e-01
9.865673726372807817e-01,4.739364244217962874e-01
9.153677787843768066e-01,5.058355055258227928e-01
9.295721470279137977e-01,5.212399710332522584e-01
9.523589256576634465e-01,4.490287225917600766e-01
9.110758959710566485e-01,4.875208973597734419e-01
9.132749265202069200e-01,4.750970514971037395e-01
7.628891768859866751e-01,9.247045192717976425e-01
8.186569886199795976e-01,9.765642894904155158e-01
7.664572117849788313e-01,9.225500191319006005e-01
7.835376393507518245e-01,9.960596845034722646e-01
8.236674113539761422e-01,9.527750516450843588e-01
7.515295927086103056e-01,9.774284415795010394e-01
7.797996937851207067e-01,9.182823109683632135e-01
8.238335114768949863e-01,9.547644860676441914e-01
7.460138093045487473e-01,9.613440065507296017e-01
7.522923023391179242e-01,9.354136957613761183e-01
8.238862635398203071e-01,9.580009297541283164e-01
7.458004233804472749e-01,9.555717551834189694e-01
8.177696060184644899e-01,9.360124885509669701e-01
2.856744667978973196e-01,2.904061139415812787e-01
2.787100284021660768e-01,3.256642080709932219e-01
2.865067314454949887e-01,3.087876667458934743e-01
2.353706951935595759e-01,2.644065231817855355e-01
2.111099661029135488e-01,3.136728434464748916e-01
2.481310118707963919e-01,2.622515312508005847e-01
2.855438166965932334e-01,2.899664934440551733e-01
2.091158158816597279e-01,3.023009315733601321e-01
2.209119575513058265e-01,2.733300125200325281e-01
2.693514400023505617e-01,3.341324486600730781e-01
2.228412695259845699e-01,2.715727195207505162e-01
2.833161221670713048e-01,2.842747364606207361e-01
2.361131882059318288e-01,2.641574236979993273e-01
1.533037484703569098e-01,1.424263898501369474e-01
2.073646976918005480e-01,1.986666662126250482e-01
2.148210064660180663e-01,1.568876008779963027e-01
2.049872288237924445e-01,2.010055353539093315e-01
2.153454375019879796e-01,1.858276361089750417e-01
2.159498165605728826e-01,1.841086750014069851e-01
2.174293751380388939e-01,1.661706300706967954e-01
2.175052163618954315e-01,1.666959302683734268e-01
1.712225481322131870e-01,2.103342074754795121e-01
1.811489549161321988e-01,1.330227936207703798e-01
2.009600342923993643e-01,2.041880037820247018e-01
2.177394487048950056e-01,1.751944121797073817e-01
1.403395371396810032e-01,1.788096634819376085e-01
2.148106727218572765e-01,1.871669752857799129e-01
1.617396985561466161e-01,1.368781047162561659e-01
2.159506840900603519e-01,1.599239874313445609e-01
1.994312761185501326e-01,2.051887802268391181e-01
1.510381357381885559e-01,1.994885099971615006e-01
3.197013039351070396e-01,2.831150045203790766e-01
3.276287323334025059e-01,2.900405722151857546e-01
3.128457254349463201e-01,2.718953845772930644e-01
3.113893189869384459e-01,2.675022034622606126e-01
